701,700,820;701,700,835;701,820,835;835,700,820
701,820,821;701,820,835;701,821,835;835,820,821
955,835,820;955,835,2043;955,820,2043;2043,835,820
955,820,940;955,820,2043;955,940,2043;2043,820,940
1405,1540,1420;1405,1540,2043;1405,1420,2043;2043,1540,1420
1405,1525,1540;1405,1525,2043;1405,1540,2043;2043,1525,1540
1640,1654,1655;1640,1654,1535;1640,1655,1535;1535,1654,1655
1640,1534,1654;1640,1534,1535;1640,1654,1535;1535,1534,1654
1640,1520,1519;1640,1520,1535;1640,1519,1535;1535,1520,1519
1640,1519,1639;1640,1519,1654;1640,1639,1654;1654,1519,1639
1640,1534,1519;1640,1534,1654;1640,1519,1654;1654,1534,1519
1640,1519,1534;1640,1519,1535;1640,1534,1535;1535,1519,1534
1761,1880,1760;1761,1880,1745;1761,1760,1745;1745,1880,1760
1761,1746,1866;1761,1746,1745;1761,1866,1745;1745,1746,1866
1761,1865,1880;1761,1865,1745;1761,1880,1745;1745,1865,1880
1761,1866,1865;1761,1866,1745;1761,1865,1745;1745,1866,1865
1761,1880,1865;1761,1880,1866;1761,1865,1866;1866,1880,1865
1761,1881,1880;1761,1881,1866;1761,1880,1866;1866,1881,1880
1624,1760,1639;1624,1760,1759;1624,1639,1759;1759,1760,1639
1624,1760,1745;1624,1760,1625;1624,1745,1625;1625,1760,1745
1624,1760,1759;1624,1760,1745;1624,1759,1745;1745,1760,1759
1624,1760,1640;1624,1760,1639;1624,1640,1639;1639,1760,1640
1624,1759,1744;1624,1759,1745;1624,1744,1745;1745,1759,1744
1624,1640,1760;1624,1640,1625;1624,1760,1625;1625,1640,1760
1624,1743,1744;1624,1743,1759;1624,1744,1759;1759,1743,1744
1624,1758,1638;1624,1758,1743;1624,1638,1743;1743,1758,1638
1624,1639,1758;1624,1639,1759;1624,1758,1759;1759,1639,1758
1624,1758,1743;1624,1758,1759;1624,1743,1759;1759,1758,1743
1624,1638,1623;1624,1638,1743;1624,1623,1743;1743,1638,1623
1624,1638,1758;1624,1638,1639;1624,1758,1639;1639,1638,1758
1624,1520,1519;1624,1520,1639;1624,1519,1639;1639,1520,1519
1624,1519,1520;1624,1519,1504;1624,1520,1504;1504,1519,1520
1624,1505,1520;1624,1505,1625;1624,1520,1625;1625,1505,1520
1624,1520,1505;1624,1520,1504;1624,1505,1504;1504,1520,1505
1624,1520,1640;1624,1520,1625;1624,1640,1625;1625,1520,1640
1624,1640,1520;1624,1640,1639;1624,1520,1639;1639,1640,1520
1785,1920,1800;1785,1920,1919;1785,1800,1919;1919,1920,1800
1785,1800,1799;1785,1800,1919;1785,1799,1919;1919,1800,1799
1785,1920,1919;1785,1920,1904;1785,1919,1904;1904,1920,1919
1785,1919,1799;1785,1919,1904;1785,1799,1904;1904,1919,1799
1785,1905,1920;1785,1905,1904;1785,1920,1904;1904,1905,1920
1785,1799,1784;1785,1799,1904;1785,1784,1904;1904,1799,1784
1679,1800,1665;1679,1800,1680;1679,1665,1680;1680,1800,1665
1679,1799,1784;1679,1799,1800;1679,1784,1800;1800,1799,1784
1679,1785,1665;1679,1785,1800;1679,1665,1800;1800,1785,1665
1679,1784,1664;1679,1784,1665;1679,1664,1665;1665,1784,1664
1679,1784,1785;1679,1784,1800;1679,1785,1800;1800,1784,1785
1679,1785,1784;1679,1785,1665;1679,1784,1665;1665,1785,1784
1399,1520,1400;1399,1520,1415;1399,1400,1415;1415,1520,1400
1399,1519,1520;1399,1519,1535;1399,1520,1535;1535,1519,1520
1399,1520,1415;1399,1520,1535;1399,1415,1535;1535,1520,1415
1399,1415,1414;1399,1415,1535;1399,1414,1535;1535,1415,1414
1399,1534,1519;1399,1534,1535;1399,1519,1535;1535,1534,1519
1399,1414,1534;1399,1414,1535;1399,1534,1535;1535,1414,1534
1399,1294,1295;1399,1294,1280;1399,1295,1280;1280,1294,1295
1399,1295,1294;1399,1295,1415;1399,1294,1415;1415,1295,1294
1399,1279,1294;1399,1279,1280;1399,1294,1280;1280,1279,1294
1399,1295,1415;1399,1295,1280;1399,1415,1280;1280,1295,1415
1399,1415,1400;1399,1415,1280;1399,1400,1280;1280,1415,1400
1399,1294,1414;1399,1294,1415;1399,1414,1415;1415,1294,1414
1877,1743,1758;1877,1743,1878;1877,1758,1878;1878,1743,1758
1877,1863,1742;1877,1863,1743;1877,1742,1743;1743,1863,1742
1877,1863,1743;1877,1863,1878;1877,1743,1878;1878,1863,1743
1877,1742,1758;1877,1742,1743;1877,1758,1743;1743,1742,1758
1877,1757,1758;1877,1757,1742;1877,1758,1742;1742,1757,1758
1877,1863,1862;1877,1863,1742;1877,1862,1742;1742,1863,1862
1877,1893,1998;1877,1893,1878;1877,1998,1878;1878,1893,1998
1877,1892,2013;1877,1892,1893;1877,2013,1893;1893,1892,2013
1877,2012,1997;1877,2012,2013;1877,1997,2013;2013,2012,1997
1877,1893,2013;1877,1893,1998;1877,2013,1998;1998,1893,2013
1877,2013,1997;1877,2013,1998;1877,1997,1998;1998,2013,1997
1877,2012,2013;1877,2012,1892;1877,2013,1892;1892,2012,2013
1877,1998,1863;1877,1998,1878;1877,1863,1878;1878,1998,1863
1877,1983,1863;1877,1983,1998;1877,1863,1998;1998,1983,1863
1877,1983,1982;1877,1983,1863;1877,1982,1863;1863,1983,1982
1877,1982,1983;1877,1982,1998;1877,1983,1998;1998,1982,1983
1877,1997,1982;1877,1997,1998;1877,1982,1998;1998,1997,1982
1877,1982,1862;1877,1982,1863;1877,1862,1863;1863,1982,1862
1775,1639,1759;1775,1639,1654;1775,1759,1654;1654,1639,1759
1775,1655,1639;1775,1655,1654;1775,1639,1654;1654,1655,1639
1775,1639,1760;1775,1639,1759;1775,1760,1759;1759,1639,1760
1775,1759,1774;1775,1759,1654;1775,1774,1654;1654,1759,1774
1775,1640,1760;1775,1640,1639;1775,1760,1639;1639,1640,1760
1775,1640,1639;1775,1640,1655;1775,1639,1655;1655,1640,1639
1775,1655,1654;1775,1655,1670;1775,1654,1670;1670,1655,1654
1775,1654,1669;1775,1654,1670;1775,1669,1670;1670,1654,1669
1775,1789,1669;1775,1789,1654;1775,1669,1654;1654,1789,1669
1775,1669,1789;1775,1669,1670;1775,1789,1670;1670,1669,1789
1775,1774,1789;1775,1774,1654;1775,1789,1654;1654,1774,1789
1775,1789,1790;1775,1789,1670;1775,1790,1670;1670,1789,1790
1775,1760,1879;1775,1760,1759;1775,1879,1759;1759,1760,1879
1775,1894,1774;1775,1894,1879;1775,1774,1879;1879,1894,1774
1775,1879,1774;1775,1879,1759;1775,1774,1759;1759,1879,1774
1775,1880,1879;1775,1880,1760;1775,1879,1760;1760,1880,1879
1775,1879,1880;1775,1879,1895;1775,1880,1895;1895,1879,1880
1775,1894,1879;1775,1894,1895;1775,1879,1895;1895,1894,1879
1775,1789,1909;1775,1789,1910;1775,1909,1910;1910,1789,1909
1775,1910,1909;1775,1910,1895;1775,1909,1895;1895,1910,1909
1775,1774,1909;1775,1774,1789;1775,1909,1789;1789,1774,1909
1775,1774,1894;1775,1774,1909;1775,1894,1909;1909,1774,1894
1775,1790,1789;1775,1790,1910;1775,1789,1910;1910,1790,1789
1775,1909,1894;1775,1909,1895;1775,1894,1895;1895,1909,1894
213,92,212;213,92,107;213,212,107;107,92,212
213,108,92;213,108,107;213,92,107;107,108,92
213,227,108;213,227,107;213,108,107;107,227,108
213,212,227;213,212,107;213,227,107;107,212,227
213,108,93;213,108,92;213,93,92;92,108,93
213,227,228;213,227,108;213,228,108;108,227,228
336,470,350;336,470,335;336,350,335;335,470,350
336,455,456;336,455,470;336,456,470;470,455,456
336,455,470;336,455,335;336,470,335;335,455,470
336,470,471;336,470,350;336,471,350;350,470,471
336,456,471;336,456,470;336,471,470;470,456,471
336,471,351;336,471,350;336,351,350;350,471,351
2016,2015,1910;2016,2015,1895;2016,1910,1895;1895,2015,1910
2016,2015,2030;2016,2015,1910;2016,2030,1910;1910,2015,2030
2016,1910,1911;2016,1910,1895;2016,1911,1895;1895,1910,1911
2016,1911,1896;2016,1911,1895;2016,1896,1895;1895,1911,1896
2016,2031,1911;2016,2031,1910;2016,1911,1910;1910,2031,1911
2016,2030,2031;2016,2030,1910;2016,2031,1910;1910,2030,2031
2016,95,96;2016,95,111;2016,96,111;111,95,96
2016,110,95;2016,110,111;2016,95,111;111,110,95
2016,110,2015;2016,110,95;2016,2015,95;95,110,2015
2016,2031,110;2016,2031,111;2016,110,111;111,2031,110
2016,110,2030;2016,110,2015;2016,2030,2015;2015,110,2030
2016,2031,2030;2016,2031,110;2016,2030,110;110,2031,2030
121,92,2027;121,92,107;121,2027,107;107,92,2027
121,2026,92;121,2026,106;121,92,106;106,2026,92
121,2012,2026;121,2012,2027;121,2026,2027;2027,2012,2026
121,92,2012;121,92,2027;121,2012,2027;2027,92,2012
121,2026,2012;121,2026,92;121,2012,92;92,2026,2012
121,2026,2041;121,2026,2027;121,2041,2027;2027,2026,2041
121,105,2026;121,105,106;121,2026,106;106,105,2026
121,2040,105;121,2040,120;121,105,120;120,2040,105
121,2040,2025;121,2040,105;121,2025,105;105,2040,2025
121,2025,2040;121,2025,2026;121,2040,2026;2026,2025,2040
121,105,2025;121,105,2026;121,2025,2026;2026,105,2025
121,2040,2041;121,2040,2026;121,2041,2026;2026,2040,2041
121,106,92;121,106,212;121,92,212;212,106,92
121,226,106;121,226,212;121,106,212;212,226,106
121,212,92;121,212,107;121,92,107;107,212,92
121,227,212;121,227,107;121,212,107;107,227,212
121,227,226;121,227,212;121,226,212;212,227,226
121,227,241;121,227,226;121,241,226;226,227,241
121,120,105;121,120,240;121,105,240;240,120,105
121,226,105;121,226,106;121,105,106;106,226,105
121,240,225;121,240,226;121,225,226;226,240,225
121,225,105;121,225,226;121,105,226;226,225,105
121,105,225;121,105,240;121,225,240;240,105,225
121,241,240;121,241,226;121,240,226;226,241,240
79,2015,95;79,2015,80;79,95,80;80,2015,95
79,2014,2015;79,2014,1999;79,2015,1999;1999,2014,2015
79,2015,2014;79,2015,95;79,2014,95;95,2015,2014
79,2000,2015;79,2000,80;79,2015,80;80,2000,2015
79,2015,2000;79,2015,1999;79,2000,1999;1999,2015,2000
79,2014,94;79,2014,95;79,94,95;95,2014,94
217,216,351;217,216,231;217,351,231;231,216,351
217,231,351;217,231,232;217,351,232;232,231,351
217,352,351;217,352,337;217,351,337;337,352,351
217,351,352;217,351,232;217,352,232;232,351,352
217,351,336;217,351,337;217,336,337;337,351,336
217,336,351;217,336,216;217,351,216;216,336,351
217,337,322;217,337,323;217,322,323;323,337,322
217,322,202;217,322,323;217,202,323;323,322,202
217,338,337;217,338,323;217,337,323;323,338,337
217,218,338;217,218,323;217,338,323;323,218,338
217,203,218;217,203,323;217,218,323;323,203,218
217,202,203;217,202,323;217,203,323;323,202,203
2032,1912,1896;2032,1912,1911;2032,1896,1911;1911,1912,1896
2032,1896,2031;2032,1896,1911;2032,2031,1911;1911,1896,2031
2032,1897,2017;2032,1897,1896;2032,2017,1896;1896,1897,2017
2032,1897,1896;2032,1897,1912;2032,1896,1912;1912,1897,1896
2032,2016,2031;2032,2016,1896;2032,2031,1896;1896,2016,2031
2032,2017,2016;2032,2017,1896;2032,2016,1896;1896,2017,2016
97,2031,96;97,2031,111;97,96,111;111,2031,96
97,112,2031;97,112,111;97,2031,111;111,112,2031
97,2031,2016;97,2031,96;97,2016,96;96,2031,2016
97,2017,2016;97,2017,2031;97,2016,2031;2031,2017,2016
97,112,2032;97,112,2031;97,2032,2031;2031,112,2032
97,2032,2017;97,2032,2031;97,2017,2031;2031,2032,2017
97,96,81;97,96,201;97,81,201;201,96,81
97,82,202;97,82,201;97,202,201;201,82,202
97,81,82;97,81,201;97,82,201;201,81,82
97,216,96;97,216,201;97,96,201;201,216,96
97,202,216;97,202,201;97,216,201;201,202,216
97,217,216;97,217,202;97,216,202;202,217,216
97,231,232;97,231,111;97,232,111;111,231,232
97,96,231;97,96,111;97,231,111;111,96,231
97,216,231;97,216,96;97,231,96;96,216,231
97,231,216;97,231,232;97,216,232;232,231,216
97,232,112;97,232,111;97,112,111;111,232,112
97,216,217;97,216,232;97,217,232;232,216,217
74,1978,1979;74,1978,59;74,1979,59;59,1978,1979
74,1994,1978;74,1994,1993;74,1978,1993;1993,1994,1978
74,1978,73;74,1978,1993;74,73,1993;1993,1978,73
74,1978,58;74,1978,73;74,58,73;73,1978,58
74,58,1978;74,58,59;74,1978,59;59,58,1978
74,1979,1978;74,1979,1994;74,1978,1994;1994,1979,1978
74,1993,2008;74,1993,2009;74,2008,2009;2009,1993,2008
74,2009,2008;74,2009,89;74,2008,89;89,2009,2008
74,1994,1993;74,1994,2009;74,1993,2009;2009,1994,1993
74,1993,73;74,1993,2008;74,73,2008;2008,1993,73
74,73,88;74,73,2008;74,88,2008;2008,73,88
74,2008,88;74,2008,89;74,88,89;89,2008,88
78,1983,1982;78,1983,1998;78,1982,1998;1998,1983,1982
78,1982,1983;78,1982,62;78,1983,62;62,1982,1983
78,1982,1997;78,1982,1998;78,1997,1998;1998,1982,1997
78,1997,1982;78,1997,62;78,1982,62;62,1997,1982
78,1983,63;78,1983,62;78,63,62;62,1983,63
78,77,1997;78,77,62;78,1997,62;62,77,1997
78,93,2013;78,93,92;78,2013,92;92,93,2013
78,1997,2013;78,1997,1998;78,2013,1998;1998,1997,2013
78,2013,2012;78,2013,92;78,2012,92;92,2013,2012
78,1997,2012;78,1997,2013;78,2012,2013;2013,1997,2012
78,2012,1997;78,2012,92;78,1997,92;92,2012,1997
78,1997,77;78,1997,92;78,77,92;92,1997,77
78,1998,2013;78,1998,1999;78,2013,1999;1999,1998,2013
78,93,2014;78,93,2013;78,2014,2013;2013,93,2014
78,2013,2014;78,2013,1999;78,2014,1999;1999,2013,2014
78,2014,94;78,2014,1999;78,94,1999;1999,2014,94
78,94,2014;78,94,93;78,2014,93;93,94,2014
78,94,79;78,94,1999;78,79,1999;1999,94,79
78,93,92;78,93,212;78,92,212;212,93,92
78,213,93;78,213,212;78,93,212;212,213,93
78,92,197;78,92,212;78,197,212;212,92,197
78,197,198;78,197,212;78,198,212;212,197,198
78,77,197;78,77,92;78,197,92;92,77,197
78,198,213;78,198,212;78,213,212;212,198,213
78,199,213;78,199,198;78,213,198;198,199,213
78,213,94;78,213,93;78,94,93;93,213,94
78,213,214;78,213,94;78,214,94;94,213,214
78,94,214;78,94,199;78,214,199;199,94,214
78,214,213;78,214,199;78,213,199;199,214,213
78,79,94;78,79,199;78,94,199;199,79,94
332,347,467;332,347,468;332,467,468;468,347,467
332,467,453;332,467,468;332,453,468;468,467,453
332,453,333;332,453,468;332,333,468;468,453,333
332,467,452;332,467,453;332,452,453;453,467,452
332,348,347;332,348,468;332,347,468;468,348,347
332,333,348;332,333,468;332,348,468;468,333,348
332,227,228;332,227,212;332,228,212;212,227,228
332,213,228;332,213,333;332,228,333;333,213,228
332,228,348;332,228,333;332,348,333;333,228,348
332,228,227;332,228,347;332,227,347;347,228,227
332,348,228;332,348,347;332,228,347;347,348,228
332,228,213;332,228,212;332,213,212;212,228,213
332,361,241;332,361,346;332,241,346;346,361,241
332,226,227;332,226,212;332,227,212;212,226,227
332,241,227;332,241,226;332,227,226;226,241,227
332,227,241;332,227,347;332,241,347;347,227,241
332,346,241;332,346,226;332,241,226;226,346,241
332,241,361;332,241,347;332,361,347;347,241,361
1773,1759,1639;1773,1759,1654;1773,1639,1654;1654,1759,1639
1773,1758,1639;1773,1758,1759;1773,1639,1759;1759,1758,1639
1773,1758,1638;1773,1758,1639;1773,1638,1639;1639,1758,1638
1773,1639,1638;1773,1639,1654;1773,1638,1654;1654,1639,1638
1773,1774,1759;1773,1774,1654;1773,1759,1654;1654,1774,1759
1773,1638,1653;1773,1638,1654;1773,1653,1654;1654,1638,1653
1773,1789,1669;1773,1789,1668;1773,1669,1668;1668,1789,1669
1773,1669,1789;1773,1669,1654;1773,1789,1654;1654,1669,1789
1773,1668,1669;1773,1668,1654;1773,1669,1654;1654,1668,1669
1773,1789,1774;1773,1789,1654;1773,1774,1654;1654,1789,1774
1773,1653,1668;1773,1653,1654;1773,1668,1654;1654,1653,1668
1773,1788,1789;1773,1788,1668;1773,1789,1668;1668,1788,1789
1773,1878,1758;1773,1878,1759;1773,1758,1759;1759,1878,1758
1773,1879,1893;1773,1879,1878;1773,1893,1878;1878,1879,1893
1773,1879,1878;1773,1879,1759;1773,1878,1759;1759,1879,1878
1773,1774,1879;1773,1774,1759;1773,1879,1759;1759,1774,1879
1773,1774,1894;1773,1774,1879;1773,1894,1879;1879,1774,1894
1773,1879,1894;1773,1879,1893;1773,1894,1893;1893,1879,1894
1773,1909,1774;1773,1909,1789;1773,1774,1789;1789,1909,1774
1773,1908,1909;1773,1908,1789;1773,1909,1789;1789,1908,1909
1773,1909,1908;1773,1909,1893;1773,1908,1893;1893,1909,1908
1773,1894,1774;1773,1894,1909;1773,1774,1909;1909,1894,1774
1773,1894,1909;1773,1894,1893;1773,1909,1893;1893,1894,1909
1773,1788,1908;1773,1788,1789;1773,1908,1789;1789,1788,1908
1773,1893,1892;1773,1893,1878;1773,1892,1878;1878,1893,1892
1773,1757,1877;1773,1757,1892;1773,1877,1892;1892,1757,1877
1773,1757,1758;1773,1757,1878;1773,1758,1878;1878,1757,1758
1773,1772,1757;1773,1772,1892;1773,1757,1892;1892,1772,1757
1773,1892,1877;1773,1892,1878;1773,1877,1878;1878,1892,1877
1773,1877,1757;1773,1877,1878;1773,1757,1878;1878,1877,1757
1773,1892,1893;1773,1892,1907;1773,1893,1907;1907,1892,1893
1773,1772,1892;1773,1772,1907;1773,1892,1907;1907,1772,1892
1773,1787,1772;1773,1787,1907;1773,1772,1907;1907,1787,1772
1773,1908,1787;1773,1908,1907;1773,1787,1907;1907,1908,1787
1773,1893,1908;1773,1893,1907;1773,1908,1907;1907,1893,1908
1773,1908,1788;1773,1908,1787;1773,1788,1787;1787,1908,1788
1900,1885,2005;1900,1885,2043;1900,2005,2043;2043,1885,2005
1900,2005,2020;1900,2005,2043;1900,2020,2043;2043,2005,2020
1435,1420,1540;1435,1420,2043;1435,1540,2043;2043,1420,1540
1435,1540,1555;1435,1540,2043;1435,1555,2043;2043,1540,1555
1675,1555,1540;1675,1555,2043;1675,1540,2043;2043,1555,1540
1675,1540,1660;1675,1540,2043;1675,1660,2043;2043,1540,1660
326,445,340;326,445,325;326,340,325;325,445,340
326,460,461;326,460,340;326,461,340;340,460,461
326,461,341;326,461,340;326,341,340;340,461,341
326,461,445;326,461,446;326,445,446;446,461,445
326,445,460;326,445,340;326,460,340;340,445,460
326,461,460;326,461,445;326,460,445;445,461,460
356,460,461;356,460,475;356,461,475;475,460,461
356,340,475;356,340,355;356,475,355;355,340,475
356,341,461;356,341,340;356,461,340;340,341,461
356,475,461;356,475,476;356,461,476;476,475,461
356,460,475;356,460,340;356,475,340;340,460,475
356,461,460;356,461,340;356,460,340;340,461,460
100,2005,85;100,2005,2043;100,85,2043;2043,2005,85
100,2020,2005;100,2020,2043;100,2005,2043;2043,2020,2005
100,220,235;100,220,2043;100,235,2043;2043,220,235
100,235,115;100,235,2043;100,115,2043;2043,235,115
578,713,697;578,713,698;578,697,698;698,713,697
578,577,697;578,577,592;578,697,592;592,577,697
578,712,713;578,712,592;578,713,592;592,712,713
578,697,712;578,697,592;578,712,592;592,697,712
578,713,712;578,713,697;578,712,697;697,713,712
578,713,593;578,713,592;578,593,592;592,713,593
473,339,459;473,339,458;473,459,458;458,339,459
473,338,353;473,338,339;473,353,339;339,338,353
473,339,354;473,339,474;473,354,474;474,339,354
473,459,339;473,459,474;473,339,474;474,459,339
473,353,354;473,353,339;473,354,339;339,353,354
473,338,339;473,338,458;473,339,458;458,338,339
473,459,579;473,459,458;473,579,458;458,459,579
473,593,578;473,593,579;473,578,579;579,593,578
473,579,474;473,579,594;473,474,594;594,579,474
473,579,459;473,579,474;473,459,474;474,579,459
473,593,579;473,593,594;473,579,594;594,593,579
473,579,578;473,579,458;473,578,458;458,579,578
530,665,546;530,665,545;530,546,545;545,665,546
530,651,531;530,651,546;530,531,546;546,651,531
530,665,666;530,665,546;530,666,546;546,665,666
530,666,651;530,666,546;530,651,546;546,666,651
530,666,665;530,666,651;530,665,651;651,666,665
530,665,650;530,665,651;530,650,651;651,665,650
530,425,424;530,425,545;530,424,545;545,425,424
530,424,409;530,424,529;530,409,529;529,424,409
530,409,424;530,409,425;530,424,425;425,409,424
530,424,544;530,424,545;530,544,545;545,424,544
530,544,424;530,544,529;530,424,529;529,544,424
530,410,409;530,410,425;530,409,425;425,410,409
661,781,767;661,781,782;661,767,782;782,781,767
661,767,647;661,767,782;661,647,782;782,767,647
661,647,662;661,647,782;661,662,782;782,647,662
661,796,781;661,796,782;661,781,782;782,796,781
661,662,796;661,662,782;661,796,782;782,662,796
661,676,796;661,676,662;661,796,662;662,676,796
195,179,194;195,179,59;195,194,59;59,179,194
195,60,180;195,60,59;195,180,59;59,60,180
195,180,179;195,180,59;195,179,59;59,180,179
195,75,60;195,75,59;195,60,59;59,75,60
195,194,74;195,194,59;195,74,59;59,194,74
195,74,75;195,74,59;195,75,59;59,74,75
195,209,210;195,209,89;195,210,89;89,209,210
195,75,74;195,75,89;195,74,89;89,75,74
195,194,209;195,194,89;195,209,89;89,194,209
195,210,90;195,210,89;195,90,89;89,210,90
195,90,75;195,90,89;195,75,89;89,90,75
195,74,194;195,74,89;195,194,89;89,74,194
195,76,91;195,76,196;195,91,196;196,76,91
195,90,91;195,90,76;195,91,76;76,90,91
195,90,210;195,90,91;195,210,91;91,90,210
195,75,90;195,75,76;195,90,76;76,75,90
195,91,211;195,91,196;195,211,196;196,91,211
195,210,211;195,210,91;195,211,91;91,210,211
314,209,329;314,209,330;314,329,330;330,209,329
314,210,194;314,210,209;314,194,209;209,210,194
314,315,195;314,315,210;314,195,210;210,315,195
314,210,209;314,210,330;314,209,330;330,210,209
314,315,210;314,315,330;314,210,330;330,315,210
314,195,194;314,195,210;314,194,210;210,195,194
795,780,660;795,780,781;795,660,781;781,780,660
795,676,661;795,676,660;795,661,660;660,676,661
795,676,796;795,676,781;795,796,781;781,676,796
795,676,660;795,676,675;795,660,675;675,676,660
795,660,661;795,660,781;795,661,781;781,660,661
795,661,676;795,661,781;795,676,781;781,661,676
795,931,810;795,931,930;795,810,930;930,931,810
795,811,931;795,811,916;795,931,916;916,811,931
795,916,931;795,916,930;795,931,930;930,916,931
795,931,811;795,931,810;795,811,810;810,931,811
795,796,811;795,796,916;795,811,916;916,796,811
795,915,916;795,915,930;795,916,930;930,915,916
